chemical_composition,casting_temp,cooling_water_temp,casting_speed,entry_temp,emulsion_temp,emulsion_pressure,emulsion_concentration,rod_quench_pressure,UTS,elongation,conductivity,rod_quality
1.0647986384,749.2237592427,45.4296382116,1.5119569817,437.8099680309,59.0710979134,0.6714228919,8.213882177,5.363196379,135.9200181753,10.0471646306,45.7423076901,1.0
0.9931292251,695.2483896055,51.3906637241,2.7318786055,415.8144993121,48.7285981194,1.9535752878,9.2805267847,2.2623413295,135.4602736217,11.3038375506,46.6491261399,1.0
0.9718959784,686.5675776082,59.6134884019,2.0274934159,467.7662784632,70.93914071,1.6723261265,3.7272387241,4.530204758,133.107703177,12.3366892133,46.8580138003,-1.0
0.985845631,654.0337755466,53.0417219679,1.6966793313,403.0827470095,66.2032326454,1.9771404524,7.2988281384,3.8067392428,131.4858245678,11.0458088309,45.9591206216,1.0
1.0180061071,674.0268155425,46.7391977404,1.7709553846,493.7860229224,50.3835410364,0.822741149,6.7585019309,4.2725693377,131.755016868,12.2072154926,46.1835565601,-1.0
0.9605059921,693.1498485831,31.653628386,2.2144076259,461.2432127735,24.7097493196,1.695157209,3.1154982003,3.1399517107,133.5175701394,10.9953283717,46.6187942219,1.0
1.0911332971,653.5841986192,40.20009309,1.6993527639,463.5320368688,79.6514999473,0.7997260004,4.7500004931,5.3817501812,130.334519248,10.6929174154,46.4494234786,1.0
1.0104512117,650.5615056983,46.6980998091,2.3922508198,439.0718999516,42.454995384,1.90936632,8.498520028,4.49971166,130.8788790551,10.3581671657,47.0278636345,-1.0
1.0666377372,673.4109946133,26.3453831607,2.8301970524,496.0767913555,50.875816393,0.6016301196,9.0050900353,2.767872699,132.8626637733,10.3009660211,46.7006045555,1.0
1.0590513651,666.2682019511,57.2642473406,2.9968463173,474.1646479166,37.8270764137,1.5963957023,5.7382671501,2.7075409327,132.0601268682,10.1421834012,47.013899909,-1.0
0.9837300139,743.474442051,36.3155139864,1.9075843099,489.1304815872,37.1442640014,0.9058617104,7.3304738117,3.9212508415,134.3493483659,11.1896013497,44.9884324813,-1.0
0.9543164685,664.5420085839,23.2535149181,1.510447545,457.7036577953,35.5799519609,1.0154026932,7.1324506037,5.0142172958,133.6412544228,10.2549680651,46.9330946566,1.0
1.0401649105,713.4889466715,39.529406065,1.7788125517,418.7997761731,33.6386841315,1.415284512,4.4718528956,5.2697020262,134.1755886947,11.1757437379,45.8640278757,1.0
0.903095431,710.3673265607,55.1017661011,2.6528044658,444.1411068774,27.0855135169,0.7232213785,3.0258378105,5.4245058354,134.6352875499,10.7765767541,45.7411970575,1.0
0.9611992784,739.4816875342,49.5553678771,2.2778226987,412.879139117,54.3867868378,1.6695352999,3.5695788073,4.3381984143,135.3320286517,10.5606470462,44.8280958181,-1.0
1.0811120519,736.9912340661,35.3053254075,1.2658678395,411.3320664841,71.9348478417,1.1436686225,8.4576380837,4.3395406689,135.3086046005,10.9721262121,44.9483006764,-1.0
1.0355090118,678.3666348952,24.3272822332,2.9472489624,473.7123878213,50.3988428973,1.5454789863,7.8668719093,3.5584542466,133.3199658142,10.3869243721,46.2073155345,1.0
1.0309836294,700.3075748165,42.7861181532,1.6361034455,493.3734325179,69.3266883115,1.5504131617,4.3305361127,2.4883087801,133.8125113172,10.7847206563,45.2766149062,1.0
1.0502635133,675.3386061787,56.5047158864,1.5636007823,415.2053939019,43.6218697983,1.5412291717,8.8618389103,4.8471886907,133.0808601198,11.7572785345,45.6240215215,-1.0
1.0172364533,729.1087104829,31.3432841347,1.4781572739,449.1704012104,51.2085202694,0.8844433466,7.8530676881,3.2048523888,134.7633639168,11.1231919748,46.06787113,1.0
0.9292259881,676.4250979154,54.0211428163,2.1684327431,437.1181092821,25.2221652277,0.8354617087,9.1058401865,5.3486811783,130.9626004481,10.562018242,47.3867877137,-1.0
1.0657886303,700.0081749812,33.0153479119,1.6915866691,473.5431270596,26.8757296346,0.9586036675,6.5802055141,4.639662777,133.7278844956,10.5599679912,46.0035940254,1.0
1.0232436053,715.6852423458,31.7033905257,1.4575512031,402.7629662514,34.8273113635,1.9178238833,4.3590113645,2.8555699878,137.6035062932,11.2168734988,46.8205595261,-1.0
0.9771082499,727.6928411132,43.7740703275,1.6132981453,493.2490294518,45.7314335864,0.7400216275,8.1932043726,3.3226359774,135.1459962393,10.7488369809,45.3693234372,1.0
1.0923464288,693.9663516453,25.75519008,1.0919087344,446.0520150497,59.6532740869,0.9269451077,5.4183371771,3.013370278,133.5765896194,10.056813967,46.4791956248,1.0
1.0339336981,691.5846541547,47.7057641359,1.2446026155,449.9069483601,44.3907430148,1.1151512324,3.6616262758,2.0745110203,133.6061997437,10.1214516554,46.2729169822,1.0
0.9433810137,715.3465569927,34.0114913028,1.117748836,412.3999692358,72.8536494042,1.41681107,3.6158321983,3.9342477344,135.9544057121,10.3241880543,45.7370480166,1.0
1.0873952116,739.8237804026,54.4623410035,2.3765347718,476.4450968163,40.794180077,0.9145638165,6.6798160784,2.8794945089,135.7724515416,10.5561746573,44.9773373554,-1.0
1.0968926647,707.2037264232,40.4638644122,2.5036291185,442.43350386,74.3801414673,1.6308005051,6.8744381482,2.8252380184,134.9666105272,10.3238026017,45.5217315541,1.0
1.0640455946,723.8413048819,31.3175889751,2.0154105562,461.5961443348,33.2856792284,0.6072121413,5.558959888,2.0853652897,135.9607803855,10.903921186,45.534483094,1.0
1.0048258207,678.4662722467,36.4241843424,2.7186698781,469.5895349187,70.5045199458,0.8014813035,3.2411473064,3.292650147,135.407520992,11.1089529109,46.7236700156,1.0
0.9110750198,714.9748133659,55.697016482,1.9591866401,438.1569804198,62.3760764764,1.2583365149,8.0377300942,3.60386799,131.6672063881,11.2088856949,45.9921703627,1.0
0.9581306569,674.6798797308,25.7575517724,1.8628537777,458.7407743804,40.1622165361,1.3300843119,7.7404404416,2.6360586634,134.1043419389,9.9074699267,46.7023279081,-1.0
0.9683217823,677.4599494794,56.8554072369,2.9562360318,438.1202834095,38.2360775733,0.8079896695,9.6725183719,5.5868017154,132.8903065251,11.092674247,46.1383127955,1.0
1.0760513852,655.6041710517,35.3882359468,2.673835598,409.054214468,62.4495743242,0.5907477056,4.796106728,2.9415820711,132.6085689735,12.1333068433,47.1876541941,-1.0
1.0612727116,706.7036684005,33.4350653245,2.7194091427,468.0163276801,34.4330083664,0.5173519953,8.4077532378,4.465276128,135.7599259114,10.9511746239,46.076355492,1.0
1.0927135248,680.6958989731,20.9233535844,2.0885194508,490.8084171047,72.5025675482,1.3535375159,7.9307500683,2.2601256917,131.9802790382,10.8013489321,46.9303463353,1.0
1.0288595197,711.6287701617,55.2683809063,1.5389003496,476.8355906663,55.3398703467,0.7977760657,8.1709106306,4.3400080712,133.7915401998,10.8802325819,45.8036992222,1.0
0.9039416624,734.9598992044,23.886616315,1.8742466752,432.2157236251,33.2989245674,1.3101381962,6.1629708426,4.8400118691,139.1902706174,11.1825579976,45.2811579437,-1.0
1.0727220846,665.518724802,40.0644350033,2.0125360507,405.4229060882,40.8053493305,1.1083801317,6.9415271993,4.2161149986,130.7373863295,11.6563830459,46.9830392691,-1.0
1.0878244148,724.3410242283,51.0085625427,2.1247957897,440.4974794737,32.5499273835,0.9867975597,8.7154265705,2.4068222164,134.1986916413,11.0555071848,45.9444003573,1.0
0.9057807879,655.9450610542,29.1108813029,1.4051206975,443.3705065156,46.1677464225,1.4279572101,3.658688179,5.1320712483,131.9286046577,10.9528702428,46.5762407297,1.0
0.9096741361,682.5930328706,57.5287696867,1.1292122081,462.8106381287,79.2669661374,1.6799153051,4.5668230626,5.3623059418,131.9583318221,11.5672654009,46.2140462313,-1.0
0.9883807524,725.7226073589,51.9081194541,1.1949585282,444.0237077137,69.4417087841,1.0970210246,4.1406991761,4.2320238735,133.2790413566,10.5968807191,45.5581718146,1.0
0.9556082665,687.3550728807,41.635499481,1.8833587526,425.4493727601,59.3012093482,1.5430472904,5.4759598335,3.1029846673,133.5178498878,11.549864957,45.9661625813,-1.0
1.0230432823,688.0395147563,27.7065932807,1.0805319747,435.4477590406,51.5206351993,0.6800062906,3.0095162912,3.3219140168,133.9105496549,10.4574981483,46.7604358656,1.0
1.0618028328,720.614764767,26.5342671411,2.8539844742,487.7225834977,45.6305921175,1.1220783719,9.4588346838,5.1225225923,135.9380755038,11.4497169688,45.975252794,1.0
0.989454044,685.7792978839,54.6818664392,2.0103992763,497.0626745295,72.7081928588,0.8790460527,9.9406782126,4.1228176985,134.3526908259,10.3846980485,46.9030570765,1.0
0.9431755984,676.4508698449,28.6932335376,1.8504694947,414.2760850569,79.1042963213,1.8675592784,3.9850997076,3.7540606253,133.3897852942,10.7973585908,46.3406132666,1.0
1.0897765871,677.7601260662,55.1661228321,2.4527992713,475.126551848,40.7974773828,1.331455205,8.14398285,2.597663878,131.8193525905,11.0791357956,46.7032126199,1.0
1.0307851431,744.5647442533,35.0513331801,1.6688323264,463.9750083409,44.2647786555,1.4119127622,8.6398389646,3.8803614739,136.3310446826,10.2424190094,46.1034190506,1.0
0.9551155813,680.0265103671,54.1936478932,2.6374157583,434.3640036654,28.9255198846,0.7768850552,3.684326097,5.5822471874,132.3236184509,9.7576645098,46.0736026934,-1.0
0.9454276836,686.7129300022,38.5782408573,2.7179650095,449.7568272397,54.5804103256,1.4706586543,8.5707114666,3.1191068616,134.8967022003,10.9495393163,46.3956209833,1.0
0.966150896,740.6350823031,21.2903129116,1.7000658514,480.1855148801,21.9592209171,1.8896758474,8.0746647168,2.1013432689,137.6909395312,10.7034967254,45.5126143421,-1.0
0.9454814956,737.577237206,37.850815709,1.3276073358,488.3452606862,77.7366731217,1.4671287209,3.7755639014,2.8212735676,135.7433477422,9.8624255566,45.8901262664,-1.0
0.9097657344,650.5502991205,31.6001806514,1.4964843203,400.6288226636,69.8919678067,0.9361103741,8.1047560042,4.2180106415,132.0386406386,11.3712860968,47.6893419575,-1.0
1.0157204309,715.3750142158,29.1130306764,1.1776554328,427.8653371453,70.9484319365,0.6140497062,9.5660193552,4.7589532956,135.0425585163,9.9342798164,46.1552826654,-1.0
1.0388676232,727.4401961329,31.2007956859,1.9559568042,485.4537971398,41.8696757634,1.0053844345,4.4881376815,2.290075939,136.1105565387,10.6080092389,45.3188076693,1.0
1.0740076627,735.0439782667,31.061450583,1.4050247341,472.0678402507,47.155561902,1.5796580455,3.7794656286,5.5814551315,136.4883700689,10.5670606097,44.5009798611,-1.0
1.0923921744,692.6405416895,31.6355909132,1.3577900385,476.8283482087,56.3165503309,0.6051681983,5.1320400504,4.2063428713,134.2581114541,9.9028141062,46.5256047436,-1.0
0.901475407,677.129337098,59.4907776964,1.4791729741,413.1294852509,44.206235309,1.7570861872,8.7310981736,4.7209041632,132.2225918898,11.62445124,46.327817006,-1.0
1.068548557,666.3284242585,49.9954438102,1.5911774061,451.9021393103,28.769539578,1.5029126185,4.8870141677,3.8446566938,130.3862337053,10.7129490671,47.3906881991,-1.0
0.9417917852,739.3609404067,51.1500068893,2.0675457947,403.7636886673,70.3404179825,1.283229156,6.6681664403,5.5387244054,135.6830889707,10.5835188647,45.5545651226,1.0
1.0151376888,678.6257295475,36.0216939427,2.6829427883,469.0963235069,74.4958114956,1.9371707768,5.268223313,5.9503968629,131.5025352662,10.976383807,46.9017026401,1.0
1.0653700846,705.5037340986,52.3012101515,1.6129117666,468.1763974776,44.1352004776,1.551160338,6.9002968419,3.3637036686,134.4267202553,11.6779890235,45.8601705127,-1.0
1.0998112259,656.7306196055,53.0362868008,2.7592608414,444.4470409446,52.9978929842,1.5156225837,9.2753783477,4.4452007852,131.7335353005,11.3444184499,46.5273570807,1.0
0.9739026855,676.8072926702,40.1966236833,1.799557438,477.594998956,77.3648605612,1.8300203148,5.6174953749,3.5203835232,133.552922778,11.1419537975,47.054844376,-1.0
1.0703995799,673.5799956272,49.7701490893,1.7373800643,476.1899571295,68.1130357565,0.9140253499,4.9909194476,2.3584798059,132.5471616869,10.925894308,47.6072451135,-1.0
1.0474277288,709.8666568372,44.3655014711,1.3487077366,495.5745603444,56.3205662999,1.9307863716,9.7765980571,3.139469867,135.8491256163,10.5480597982,45.8604331581,1.0
1.0578620526,724.4398674756,21.7602873758,2.037906641,444.8263731862,71.660304005,0.6239872648,9.7025965215,4.7251896289,137.4699603185,10.7881880842,45.5420502662,-1.0
0.9215525479,733.6852605806,32.2307437462,1.9409616533,414.55898762,44.174530966,1.2974857413,6.8561648178,5.227452523,136.7661799131,10.5970751857,46.1824991396,1.0
1.0946882931,703.3058528357,25.7982239357,1.9128634145,440.4628731222,71.8358284929,1.4302850788,5.604614551,5.6182860854,134.0281598984,9.7416519613,46.0486521368,-1.0
1.0649567754,733.1937146609,34.5114691025,2.877169242,407.2311529251,71.2043431874,1.7706115826,5.4749197519,5.9050615966,136.5047734032,9.3049367798,46.4420135716,-1.0
1.0697287925,689.8738373169,47.1788056344,1.937777462,412.5035877713,20.3959803373,0.7061859368,4.9124823207,4.9183761662,132.9766521597,11.2771055567,45.5741713224,1.0
1.0669592841,699.4683104162,36.9369063501,1.5772445258,467.1376286597,76.6578905656,0.6182988853,3.5073336331,2.0296776669,134.0919189192,10.7841976365,46.8087338173,1.0
1.0793325781,704.7970900618,53.3506193743,2.0042192569,475.7659903555,37.2596748808,1.4763538967,4.014973282,3.6574336682,134.2841791222,10.9802745823,46.4644294345,1.0
1.0888474,726.917046225,59.4836070385,1.2886023897,491.8045068171,22.7807233256,1.3214909126,4.5084377807,4.1892617044,134.4746938874,11.4437855627,45.4851004345,1.0
1.0977936092,728.6403583775,48.1887712443,2.4224555711,485.1680308799,72.7883023809,1.9658009263,4.3043760308,5.3765014813,136.3723591279,11.5600570059,44.732813611,-1.0
0.9980769926,701.8497213298,39.0860822224,1.0857993433,462.9535709633,71.6779721622,1.5567166501,9.8867404102,4.2354998237,133.6237911996,10.2211475601,46.2426552893,1.0
1.0521513412,725.5929020856,40.9093117103,2.984029219,442.6231404727,23.477023461,1.4971867335,7.4043035224,3.252433291,135.3198033144,11.0421477272,45.6586900224,1.0
1.0095732087,677.422648156,35.7271908088,1.2177091482,417.6429600263,56.2300112903,1.5946442622,3.1343789598,2.2548656701,134.9065022502,11.2580387112,46.4383463711,1.0
0.9885149021,733.78407338,34.2671788539,2.9533877002,471.9325889829,37.1597131496,1.6754281041,8.6858696627,3.945223212,134.9620979812,10.580399878,45.100715295,1.0
0.9989457922,702.8625565482,26.0003069017,2.0779314916,447.8294544677,40.9305684117,1.5725510588,6.2564236555,5.7510805607,133.4639891299,10.3361212457,45.816296599,1.0
0.9081066015,740.6784669533,41.8138694221,2.8586748313,433.3414715598,38.6695434669,1.4507620754,6.0831309687,5.6949877648,136.0512003941,10.6591165252,45.1393778019,1.0
1.0153186303,718.266448052,49.9845437944,2.9923643218,447.2783446966,34.8988061693,0.8031033097,7.120896269,5.1134249636,133.6914028517,11.1559840626,45.4788784149,1.0
1.0019800703,676.8299834252,30.4642978729,1.0593653708,447.2563125492,35.2600551746,0.9221142493,8.559571545,2.4692615705,132.1479382249,10.8131301589,46.922537806,1.0
1.0275210518,693.3016710332,28.3404211106,1.1572175286,449.6625833408,51.9098207085,1.0783776366,6.4249093231,2.7408265187,132.7542435059,11.0462624116,47.3904217509,-1.0
0.9871395958,671.5331394524,32.7031230411,2.4416160049,403.9099713805,50.6340032025,0.9935264232,7.0633858004,3.5368862005,131.6756674155,10.041098124,47.0844994538,-1.0
1.058152326,728.9884870271,55.2932065954,2.7993682424,423.5573075422,28.6895976142,1.1428849065,7.9653723381,2.9872670358,134.9756584906,10.8411245796,45.6627555852,1.0
1.0169016766,670.7591206364,40.759575604,2.918075154,411.0665463601,52.9190690293,1.3840557883,4.4724852866,5.1050241121,131.2785865093,10.7335970046,46.9846340981,1.0
0.9188292869,714.5005064814,20.9229951215,2.5505475591,400.4500462889,54.6451195874,0.9618867159,9.3317006342,5.3784251067,135.5650696719,10.0382933301,46.0689770331,1.0
1.0801189378,710.6661405562,24.6808339098,1.0173706368,462.4436024407,70.3588547656,0.7024992909,7.3629066286,5.5761615285,134.6652519433,11.0566025561,45.280687162,1.0
1.0079901501,731.2434344214,36.8361258496,2.6987565727,451.6917801879,43.4050271182,1.8303050641,6.71419721,3.9868161604,134.0855950601,11.2496198227,46.1216890406,1.0
1.0780897959,656.454964891,39.9455133133,2.2930676155,448.8218726043,50.6977541273,0.9969128261,8.2167356563,5.4911949719,132.7716178929,10.2580821834,46.7136879924,1.0
1.0785579201,696.29000796,35.9286382938,1.1146313328,455.2106362095,44.1829777961,0.9982938715,8.4724099302,5.2497987391,133.6288316563,10.7171081401,46.2259812598,1.0
0.9199292915,687.0805220727,31.0961740617,1.5569030069,427.6128965933,55.2067570929,1.7901246384,8.0263717483,4.523019931,131.5877511112,10.2671464964,45.4685588164,1.0
1.0339953333,719.4141517485,27.5490148331,1.4747578483,432.0510195905,73.9957036556,0.5567898197,9.9557357374,2.809680251,135.0940528033,11.0292247039,45.3071189222,1.0
1.0072538429,716.6530807824,40.6971939234,2.5148573777,414.9943747532,66.8915970724,1.9519095231,9.4526899979,3.9564206552,133.6203467396,10.808080854,45.8263246973,1.0
1.0070920328,729.8213148253,36.0054090922,2.8898651076,478.3649619983,26.4240605174,1.2004320502,4.8170259488,2.3269478351,134.9910991444,11.0266146673,45.7672525744,1.0
1.0474713092,729.7108861439,53.875219122,1.5406236573,414.8221753163,39.9673830983,1.3339109591,3.2615995927,2.0566479628,134.6405048484,10.6475168812,45.4195318955,1.0
0.9637480467,662.1677070352,23.3101753019,1.9754877544,437.8909507203,62.588784323,1.2602405008,7.220343332,2.2067703002,133.056968717,10.250477261,47.4042512279,-1.0
1.0295967259,742.9719744682,22.1432269258,1.9342283824,497.2780967333,49.8176295817,1.2393922403,9.1564430383,4.2407741417,136.0344177041,10.3321441999,44.5639503856,-1.0
0.9522110599,725.3885247817,58.0155371815,1.1128083247,405.6854918276,66.8057554837,0.5749716479,8.6578311837,2.5476269619,135.4378700097,11.5128173005,44.9542340328,-1.0
0.923443589,674.6064657929,39.0730016009,1.9613696631,457.8264966511,46.3549524564,0.6559018779,5.392670956,3.2638343862,132.7083156384,10.7195408208,46.0154589988,1.0
0.9612412129,654.1757610214,26.0868452318,2.6709477035,474.0627813583,50.4543560584,0.8242376688,5.7536507321,2.3261253235,133.0641718482,10.081850213,46.9682269289,1.0
0.9749065756,737.0830865521,23.0170327631,2.3604897974,459.3178837263,58.6199278459,1.7420858078,7.426652886,5.3939330704,135.4743866144,10.4890009583,44.6117852252,-1.0
0.9941376852,659.4466222304,27.6493005481,2.243999463,494.6471975205,60.5476579539,0.8190030305,3.3418933066,3.4554898623,134.6979431222,9.5565296946,46.9428114314,-1.0
0.9936893721,685.579313632,47.6356778278,2.2469899374,426.5658821945,28.6312559272,1.1301027899,6.4000094721,2.0493565027,133.3315006871,10.4297141536,46.4376805638,1.0
1.0719512357,718.1685562113,38.8115479834,1.833563077,455.7815497927,66.6098940292,1.4414434191,3.631547511,3.3664866034,135.8911690917,11.8787763943,46.2851881942,-1.0
0.926463064,695.845026357,28.5609322065,1.0532019597,401.7028571177,55.0172742977,0.7409954744,7.562122788,3.4399483979,133.7875739691,11.4481981731,46.3373017747,1.0
1.0935650754,726.4700413043,28.9574275943,2.3552944623,490.9059004616,37.812244543,0.7296680555,4.9622258799,5.432460881,135.6200958539,11.1433660034,45.7143453914,1.0
1.0853678618,692.9100689771,22.1605439605,1.4233029773,495.8531350523,41.5719093949,1.885724363,9.6339227528,3.6677872184,132.823556692,10.9681977508,45.7698594334,1.0
1.08242325,718.2140767018,48.9517384577,2.1875213205,494.1046088536,73.7174839985,1.8489910237,9.2357874616,5.32453263,131.495938945,11.3118928007,45.0008515554,1.0
1.0616362792,748.40219798,24.4944429051,1.621204621,490.5980096546,20.2472955685,1.6947164938,8.0021833813,2.197390915,139.1568191326,10.1657546947,44.7985272288,-1.0
1.0192579837,728.8991861762,30.9705139579,1.784387066,486.7786336928,30.6181208407,1.841085133,7.7719638627,4.8534235891,136.2881949353,10.1270654499,46.5544932289,1.0
0.9760962662,652.8023028838,39.104608866,1.4783229493,434.2099945912,58.3574355462,1.2459386357,5.9486207629,4.8462835868,130.8834572909,10.2102589103,48.0385706031,-1.0
1.013566678,719.2644145146,38.7543938228,1.008063394,414.0932030151,64.2937350544,1.2610957363,8.9814311824,2.7019285375,133.3698337727,10.9056664052,45.659515888,1.0
0.9825217292,665.9456695782,27.0897218912,1.4943360418,473.8332143257,35.8072649334,0.8886009148,4.9586301754,4.6644089112,134.3264676845,10.3115850093,46.1485030275,1.0
0.9693388383,655.910794137,44.5368520654,2.0317366662,451.1558450364,71.1287492674,1.9164130062,4.8651000217,3.0688048642,132.2106479651,10.5285884163,47.1104044753,-1.0
0.9145237985,677.2166550729,32.131132681,2.2938849217,450.2826840267,20.5554677354,1.3241517443,6.6306712115,2.6639031048,132.4630734973,9.7075205108,47.2831904354,-1.0
1.0662521741,741.3767820558,53.1507630564,1.6218120894,470.0597032618,59.4793712432,1.6938310615,6.829575501,3.6544107355,136.4536603657,10.7721585779,45.8558856222,1.0
1.0001684469,651.0055730551,25.1283041089,2.857081837,425.9398680737,61.8064931589,1.8744972191,5.9746276567,5.2966620194,131.2427587921,10.8172028042,47.5499447668,-1.0
0.9186466261,716.9488652536,37.437393393,2.7778717299,400.5779318788,42.8095143034,1.5093756279,6.2523364603,3.4607976206,132.6295805501,10.5004404121,46.2156571886,1.0
0.9024641521,688.9488774599,42.2317373781,1.6706607755,404.7391679775,75.3002521595,0.5321508895,3.873975723,4.5798239677,134.077360162,10.3732021314,46.423621738,1.0
0.9608370745,716.4469720569,38.2200091319,1.3449834285,492.3988228433,50.3836124604,1.7626119479,8.9259002927,3.9435979746,134.276889887,10.4423428575,46.3673870027,1.0
0.9223800009,696.3671733471,25.796935078,2.6412876963,430.8293591205,76.3491408918,1.7350129826,7.1369521471,5.7134162979,134.7387329742,10.7406969846,46.5884450454,1.0
0.91840603,741.9868049355,42.8603839178,2.0618196242,434.8213184042,57.2936108832,1.5891741436,4.6503562678,2.4327166655,135.6592097949,11.199422089,45.6688616021,1.0
1.0661437692,685.4310299657,27.3077455896,1.483900646,424.9684150116,20.0417292449,1.0648293254,7.5792686576,3.868974543,132.6329881404,11.6626068305,47.0101196209,-1.0
1.0989560449,678.6917535526,55.1262066462,2.2956956857,445.3678987921,63.5911060847,1.7574222053,8.4423921518,5.5046496948,132.4395691623,10.8094788478,46.8439864197,1.0
1.0839441202,660.1858106581,41.4632300483,2.6353198705,414.963563523,45.9671238927,1.9617337029,5.2753091506,5.1798555044,131.2815128205,11.7642126494,47.025933507,-1.0
0.9464238449,741.9086927663,28.3331757205,2.3415080326,431.1202172041,42.1253802622,0.6757973071,6.5841524625,5.9812012006,136.766356623,11.3986497203,46.5294197232,1.0
0.9888773529,739.4628545861,22.1585735172,1.1217759835,456.5354526038,57.6070846322,0.9244256843,5.0895446614,5.1089754427,136.2493489191,10.175892245,45.3617687234,1.0
1.0579117298,683.5361371698,51.043572992,1.0127532766,417.7818477088,28.9831043323,1.3922689442,3.8868666475,2.3000942152,132.6724889464,11.7563937688,46.379305035,-1.0
0.9992385191,701.9143161603,54.701513517,2.9396402156,484.2894996346,38.3705489849,1.7648581586,8.8144073043,2.9907151807,132.7224204548,11.672814075,46.1476827569,-1.0
0.9453921915,729.6021037485,20.4864427226,1.1148828863,451.1392332959,57.7934685961,0.6971084189,6.6569741823,2.039157023,136.7561603787,9.9241733543,45.2929876344,-1.0
1.0328372827,663.2709716805,28.1388129124,2.0169207403,482.7844705585,68.989136484,1.7425648014,6.2497193653,5.1740674258,131.7617051441,11.4753924019,46.9383070807,1.0
1.0703359773,732.429966195,49.3938021249,2.717150008,469.3634860368,68.0879916399,1.2244331767,6.4945518721,3.5855996894,133.8778459596,10.6340867846,45.2132754912,1.0
0.9941578817,716.2337774376,48.2025963048,2.6111330738,402.1285268583,37.3634395502,0.8457890102,9.8798680958,2.3803912546,133.5536416026,10.4696341559,45.3334203404,1.0
0.9826096473,716.8980804495,27.9258938053,1.172629857,409.6359594418,79.6554404723,0.6092559987,9.4028067569,2.904207975,133.3263332767,11.3541250879,45.5350321622,1.0
0.9643175846,739.3282425659,34.2910212105,2.3545993317,449.7165710609,29.0782614181,1.884476672,9.7125930009,2.8268207654,137.7735279672,10.8770454501,44.9981694256,-1.0
0.9673994869,737.59265657,49.9455514851,2.3689299299,453.7630949003,27.2553164355,1.702980166,8.2778331779,2.7398334644,134.8100592002,11.0884098211,45.2956845715,1.0
0.9191916933,689.4552726861,50.3043168503,1.1221254312,482.7715506223,59.5749396508,0.6655747142,3.0890318099,3.2170552192,133.8197746897,10.4480609569,46.1671874757,1.0
0.9526148056,675.254779767,24.1785401017,1.0632080481,492.7863149021,23.3637098457,1.6563274561,9.3277702584,4.5753234205,132.8675430007,10.4107799021,46.6180196217,1.0
0.9005390887,678.976566427,35.1830372134,2.4996409287,460.7741577028,33.9015057364,1.2855150943,8.2342149401,5.7102851158,131.8724606526,11.084564515,46.4297183907,1.0
0.9862550457,721.4157114137,35.2648917188,1.5451420176,418.7583279523,75.2341488434,0.6628703864,7.4503463605,2.5818043307,135.9322201969,10.3367984745,45.9469999602,1.0
0.92209002,703.6317297398,22.5969381897,2.1081954216,470.100420659,22.8371285598,1.813914709,3.9058352434,2.4688452365,134.4845408807,9.7125339097,46.6274683168,-1.0
1.0835009458,712.5497547538,51.787199849,2.1425018589,462.3695478069,61.2695074237,1.395835417,8.1205627697,3.2126169503,133.3955433794,11.1931833232,45.4483460111,1.0
0.9594363161,666.7653195575,23.5398658641,2.1572027988,476.4620768562,52.8310488743,0.5667483262,9.5454742253,5.3624873536,135.0352722704,10.5788017648,46.8269777977,1.0
1.0783574763,719.4045762751,52.9040971773,2.8804572767,479.0428619732,62.4048225371,1.3597356102,3.5718996409,4.8424417381,136.2706494266,11.2367191058,45.5559903606,1.0
1.0457627967,702.1275986023,42.6112088868,1.0435022126,409.1631752597,55.9830584489,1.0119632271,3.9899220007,5.0165684999,133.3660714383,10.8079385123,45.8941327604,1.0
0.957900148,717.051497566,28.8313884943,1.5971774901,492.9777390971,32.5475432962,1.1760447565,3.2830206947,5.9311508245,134.9984165978,10.8107607448,45.8737945654,1.0
0.9866546812,693.9100803511,35.6498925829,1.2413778881,435.4466180451,30.7893497068,0.8472044251,5.9938142345,4.7011696063,134.1500811288,10.7417256111,46.1649301412,1.0
0.988062038,746.8333438966,52.293001782,1.7677627997,423.8373105072,55.9707736103,1.5510740778,8.7978748929,3.1604057681,133.8076551065,10.2874639748,45.2714100189,1.0
1.0370388477,672.2767825826,35.7435420744,2.4856192178,452.8407273133,28.8054907405,1.3109154735,8.0256203061,3.3229823007,133.1007126141,10.2462352829,46.5506500025,1.0
1.0002463724,726.0942665072,54.198023586,1.8745904561,415.3278559017,32.4639025643,0.9976637158,9.2582837246,4.1638303991,135.3663728728,11.2187963783,45.8958375359,1.0
0.9701064478,708.5185945489,53.738678905,1.0522136097,491.7130639139,65.278127987,0.7700634621,6.1497689957,2.4391821299,133.8411321351,11.8327089701,46.0799282487,-1.0
1.0421009208,724.1305737818,58.2476109893,1.6049503201,489.1111409882,58.9551868726,1.0907271834,3.8717175403,4.9207222418,134.3644857009,10.5729944613,45.4127647053,1.0
0.9943750308,706.3561363037,52.4191549457,2.1250880059,492.8141631658,75.2133454014,1.3804007302,7.1069693884,5.5055076944,132.5315216652,10.5929333853,46.6131071151,1.0
1.0075281654,737.2679107968,23.2791477603,1.6236206244,453.948408873,71.2500706883,1.1588794226,7.4737629261,4.6604703155,135.5135460326,9.9915860554,44.935163947,-1.0
